Date,Time,DayHigh,DayLow,IsDayHighBreak,IsDayLowBreak,ComesBackToDayHigh,ComesBackToDayLow,TargetHigh,points_from_target_high,SLHigh,points_from_SL_High,TargetLow,points_from_Target_Low,SLLow,points_from_SL_low,Closing,ClosingPointDiffForHigh,ClosingPointDiffForLow
20130101,11:45,12614.05,12547.15,True,False,True,False,12663.50,49.45,12591.35,-22.70,12547.15,0.00,12547.15,0.00,12662.70,48.65,-115.55
20130102,11:45,12811.45,12751.35,False,False,False,False,12811.45,0.00,12811.45,0.00,12751.35,0.00,12751.35,0.00,12790.95,-20.50,-39.60
20130103,11:45,12837.80,12722.45,False,False,False,False,12837.80,0.00,12837.80,0.00,12722.45,0.00,12722.45,0.00,12770.05,-67.75,-47.60
20130104,11:45,12780.25,12684.65,True,False,True,False,12801.70,21.45,12697.95,-82.30,12684.65,0.00,12684.65,0.00,12789.60,9.35,-104.95
20130107,11:45,12827.60,12743.70,False,True,False,True,12827.60,0.00,12827.60,0.00,12685.85,57.85,12767.25,-23.55,12690.65,-136.95,53.05
20130108,11:45,12730.50,12664.25,True,True,True,True,12739.60,9.10,12632.35,-98.15,12632.35,31.90,12739.60,-75.35,12730.55,0.05,-66.30
20130109,11:45,12791.70,12721.30,False,True,False,True,12791.70,0.00,12791.70,0.00,12687.95,33.35,12783.10,-61.80,12722.75,-68.95,-1.45
20130110,11:45,12785.65,12697.75,True,False,True,False,12822.80,37.15,12714.95,-70.70,12697.75,0.00,12697.75,0.00,12792.15,6.50,-94.40
20130111,11:45,12834.55,12698.30,False,True,False,True,12834.55,0.00,12834.55,0.00,12593.90,104.40,12725.05,-26.75,12600.05,-234.50,98.25
20130114,11:45,12757.25,12609.90,True,False,True,False,12773.35,16.10,12717.30,-39.95,12609.90,0.00,12609.90,0.00,12772.20,14.95,-162.30
20130115,11:45,12786.00,12744.80,True,True,True,True,12908.20,122.20,12718.40,-67.60,12718.40,26.40,12908.20,-163.40,12862.60,76.60,-117.80
20130116,11:45,12833.75,12756.15,False,True,False,True,12833.75,0.00,12833.75,0.00,12616.20,139.95,12771.60,-15.45,12625.70,-208.05,130.45
20130117,11:45,12688.00,12583.35,True,False,True,False,12714.60,26.60,12607.45,-80.55,12583.35,0.00,12583.35,0.00,12644.75,-43.25,-61.40
20130118,11:45,12774.65,12691.30,True,True,True,True,12778.35,3.70,12624.40,-150.25,12624.40,66.90,12778.35,-87.05,12654.85,-119.80,36.45
20130121,11:45,12690.40,12623.45,False,True,False,True,12690.40,0.00,12690.40,0.00,12608.50,14.95,12681.40,-57.95,12644.20,-46.20,-20.75
20130122,11:45,12748.95,12631.65,False,True,False,True,12748.95,0.00,12748.95,0.00,12544.40,87.25,12733.85,-102.20,12566.00,-182.95,65.65
20130123,11:45,12653.55,12576.75,True,True,True,True,12689.40,35.85,12509.45,-144.10,12509.45,67.30,12689.40,-112.65,12681.85,28.30,-105.10
20130124,11:45,12662.85,12542.60,False,True,False,True,12662.85,0.00,12662.85,0.00,12534.25,8.35,12658.90,-116.30,12570.30,-92.55,-27.70
20130125,11:45,12626.10,12535.75,True,False,True,False,12713.95,87.85,12583.80,-42.30,12535.75,0.00,12535.75,0.00,12708.15,82.05,-172.40
20130128,11:45,12774.25,12714.80,True,True,True,True,12822.05,47.80,12698.85,-75.40,12698.85,15.95,12822.05,-107.25,12783.65,9.40,-68.85
20130129,11:45,12943.70,12685.90,True,False,True,False,12960.65,16.95,12703.00,-240.70,12685.90,0.00,12685.90,0.00,12713.75,-229.95,-27.85
20130130,11:45,12818.70,12738.30,True,True,True,True,12825.65,6.95,12726.65,-92.05,12726.65,11.65,12825.65,-87.35,12753.75,-64.95,-15.45
20130131,11:45,12778.85,12733.10,True,True,True,True,12852.50,73.65,12688.75,-90.10,12688.75,44.35,12852.50,-119.40,12691.45,-87.40,41.65
20130201,11:45,12743.20,12671.75,False,True,False,True,12743.20,0.00,12743.20,0.00,12580.85,90.90,12713.45,-41.70,12601.00,-142.20,70.75
20130204,11:45,12723.30,12658.45,False,True,False,True,12723.30,0.00,12723.30,0.00,12517.30,141.15,12680.75,-22.30,12532.80,-190.50,125.65
20130205,11:45,12501.50,12430.85,False,True,False,True,12501.50,0.00,12501.50,0.00,12415.15,15.70,12487.35,-56.50,12464.90,-36.60,-34.05
20130206,11:45,12521.65,12452.70,False,True,False,True,12521.65,0.00,12521.65,0.00,12396.80,55.90,12466.25,-13.55,12405.05,-116.60,47.65
20130207,11:45,12474.50,12358.75,False,True,False,True,12474.50,0.00,12474.50,0.00,12305.45,53.30,12423.20,-64.45,12353.30,-121.20,5.45
20130208,11:45,12389.80,12303.30,False,True,False,True,12389.80,0.00,12389.80,0.00,12245.95,57.35,12365.95,-62.65,12269.55,-120.25,33.75
20130211,11:45,12352.20,12273.65,True,False,True,False,12361.10,8.90,12312.10,-40.10,12273.65,0.00,12273.65,0.00,12331.80,-20.40,-58.15
20130212,11:45,12400.95,12301.65,True,False,True,False,12415.80,14.85,12323.65,-77.30,12301.65,0.00,12301.65,0.00,12403.50,2.55,-101.85
20130213,11:45,12485.95,12416.25,False,True,False,True,12485.95,0.00,12485.95,0.00,12361.90,54.35,12482.80,-66.55,12381.10,-104.85,35.15
20130214,11:45,12434.00,12344.95,False,True,False,True,12434.00,0.00,12434.00,0.00,12284.50,60.45,12409.10,-64.15,12292.60,-141.40,52.35
20130215,11:45,12325.65,12270.25,True,True,True,True,12373.15,47.50,12256.80,-68.85,12256.80,13.45,12373.15,-102.90,12309.70,-15.95,-39.45
20130218,11:45,12399.85,12337.15,False,True,False,False,12399.85,0.00,12399.85,0.00,12329.35,7.80,12392.20,-55.05,12346.10,-53.75,-8.95
20130219,11:45,12367.15,12328.45,True,True,True,True,12426.90,59.75,12303.70,-63.45,12303.70,24.75,12426.90,-98.45,12415.45,48.30,-87.00
20130220,11:45,12470.70,12397.15,False,True,False,True,12470.70,0.00,12470.70,0.00,12351.70,45.45,12422.60,-25.45,12355.50,-115.20,41.65
20130221,11:45,12301.25,12208.45,False,True,False,True,12301.25,0.00,12301.25,0.00,12036.45,172.00,12221.90,-13.45,12038.05,-263.20,170.40
20130222,11:45,12123.00,12028.10,True,False,True,False,12139.65,16.65,12046.70,-76.30,12028.10,0.00,12028.10,0.00,12068.05,-54.95,-39.95
20130225,11:45,12137.85,12049.25,False,True,False,True,12137.85,0.00,12137.85,0.00,11961.50,87.75,12119.30,-70.05,12025.25,-112.60,24.00
20130226,11:45,11991.55,11899.95,False,True,False,True,11991.55,0.00,11991.55,0.00,11808.80,91.15,11938.00,-38.05,11834.80,-156.75,65.15
20130227,11:45,11923.40,11838.35,True,False,True,False,11971.35,47.95,11893.25,-30.15,11838.35,0.00,11838.35,0.00,11924.55,1.15,-86.20
20130228,11:45,12041.45,11903.95,False,True,False,True,12041.45,0.00,12041.45,0.00,11401.20,502.75,11942.85,-38.90,11546.25,-495.20,357.70
20130301,11:45,11588.40,11458.70,True,False,True,False,11592.55,4.15,11474.25,-114.15,11458.70,0.00,11458.70,0.00,11523.60,-64.80,-64.90
20130304,11:45,11579.65,11453.10,True,False,True,False,11602.50,22.85,11515.20,-64.45,11453.10,0.00,11453.10,0.00,11577.55,-2.10,-124.45
20130305,11:45,11702.80,11623.65,True,False,True,False,11814.05,111.25,11691.25,-11.55,11623.65,0.00,11623.65,0.00,11790.00,87.20,-166.35
20130306,11:45,11897.65,11840.30,True,True,True,True,11904.15,6.50,11822.35,-75.30,11822.35,17.95,11904.15,-63.85,11883.70,-13.95,-43.40
20130307,11:45,11865.30,11819.60,True,False,True,False,11989.85,124.55,11825.00,-40.30,11819.60,0.00,11819.60,0.00,11985.15,119.85,-165.55
20130308,11:45,12108.40,12012.70,True,False,True,False,12219.45,111.05,12041.05,-67.35,12012.70,0.00,12012.70,0.00,12186.45,78.05,-173.75
20130311,11:45,12240.80,12136.35,True,True,True,False,12241.30,0.50,12134.25,-106.55,12134.25,2.10,12241.30,-104.95,12138.70,-102.10,-2.35
20130312,11:45,12183.50,12088.70,False,True,False,True,12183.50,0.00,12183.50,0.00,11970.90,117.80,12138.85,-50.15,12023.65,-159.85,65.05
20130313,11:45,11987.70,11904.90,False,True,False,True,11987.70,0.00,11987.70,0.00,11756.50,148.40,11957.75,-52.85,11767.55,-220.15,137.35
20130314,11:45,11885.65,11555.45,True,False,True,False,12058.55,172.90,11765.35,-120.30,11555.45,0.00,11555.45,0.00,12019.75,134.10,-464.30
20130315,11:45,12034.95,11856.45,False,True,False,True,12034.95,0.00,12034.95,0.00,11749.85,106.60,11929.05,-72.60,11826.40,-208.55,30.05
20130318,11:45,11691.10,11625.60,True,False,True,False,11810.40,119.30,11645.25,-45.85,11625.60,0.00,11625.60,0.00,11716.75,25.65,-91.15
20130319,11:45,11814.75,11416.75,False,False,False,False,11814.75,0.00,11814.75,0.00,11416.75,0.00,11416.75,0.00,11503.65,-311.10,-86.90
20130320,11:45,11490.05,11343.35,False,True,False,True,11490.05,0.00,11490.05,0.00,11231.75,111.60,11404.85,-61.50,11261.45,-228.60,81.90
20130321,11:45,11479.85,11255.45,True,True,True,True,11512.10,32.25,11209.65,-270.20,11209.65,45.80,11512.10,-256.65,11231.90,-247.95,23.55
20130322,11:45,11331.20,11219.95,False,True,False,True,11331.20,0.00,11331.20,0.00,11173.35,46.60,11321.50,-101.55,11191.30,-139.90,28.65
20130325,11:45,11372.80,11296.00,False,True,False,True,11372.80,0.00,11372.80,0.00,11097.95,198.05,11346.80,-50.80,11142.35,-230.45,153.65
20130326,11:45,11171.15,11048.40,True,False,True,False,11198.45,27.30,11091.10,-80.05,11048.40,0.00,11048.40,0.00,11161.10,-10.05,-112.70
20130328,11:45,11176.00,11080.05,True,False,True,False,11408.00,232.00,11112.00,-64.00,11080.05,0.00,11080.05,0.00,11380.45,204.45,-300.40
20130401,11:45,11460.60,11340.35,False,True,False,True,11460.60,0.00,11460.60,0.00,11330.85,9.50,11443.70,-103.35,11414.35,-46.25,-74.00
20130402,11:45,11437.60,11361.15,True,False,True,False,11548.05,110.45,11377.50,-60.10,11361.15,0.00,11361.15,0.00,11517.95,80.35,-156.80
20130403,11:45,11568.50,11481.30,True,True,True,True,11590.60,22.10,11283.40,-285.10,11283.40,197.90,11590.60,-109.30,11314.65,-253.85,166.65
20130404,11:45,11254.25,11171.65,False,True,False,True,11254.25,0.00,11254.25,0.00,11105.10,66.55,11248.95,-77.30,11116.95,-137.30,54.70
20130405,11:45,11168.25,11072.80,False,True,False,True,11168.25,0.00,11168.25,0.00,11021.40,51.40,11153.80,-81.00,11096.85,-71.40,-24.05
20130408,11:45,11133.85,11059.95,False,True,False,True,11133.85,0.00,11133.85,0.00,11002.10,57.85,11105.30,-45.35,11011.55,-122.30,48.40
20130409,11:45,11191.70,11058.40,True,True,True,True,11210.35,18.65,10901.95,-289.75,10901.95,156.45,11210.35,-151.95,10912.60,-279.10,145.80
20130410,11:45,11005.30,10888.75,True,False,True,False,11143.60,138.30,10921.25,-84.05,10888.75,0.00,10888.75,0.00,11124.20,118.90,-235.45
20130411,11:45,11276.35,11205.20,True,True,True,True,11341.85,65.50,11154.05,-122.30,11154.05,51.15,11341.85,-136.65,11306.00,29.65,-100.80
20130412,11:45,11356.00,11236.05,True,False,True,False,11442.90,86.90,11288.10,-67.90,11236.05,0.00,11236.05,0.00,11383.25,27.25,-147.20
20130415,11:45,11539.85,11334.75,True,False,True,False,11643.30,103.45,11485.95,-53.90,11334.75,0.00,11334.75,0.00,11501.35,-38.50,-166.60
20130416,11:45,11780.70,11515.30,True,False,True,False,11906.25,125.55,11720.50,-60.20,11515.30,0.00,11515.30,0.00,11862.10,81.40,-346.80
20130417,11:45,12066.35,11933.90,True,True,True,False,12112.25,45.90,11913.95,-152.40,11913.95,19.95,12112.25,-178.35,11987.05,-79.30,-53.15
20130418,11:45,12090.50,11891.95,True,False,True,False,12313.00,222.50,12045.45,-45.05,11891.95,0.00,11891.95,0.00,12270.80,180.30,-378.85
20130422,11:45,12556.70,12348.65,True,False,True,False,12633.50,76.80,12430.60,-126.10,12348.65,0.00,12348.65,0.00,12623.40,66.70,-274.75
20130423,11:45,12605.70,12360.50,False,True,False,True,12605.70,0.00,12605.70,0.00,12333.00,27.50,12572.35,-211.85,12526.15,-79.55,-165.65
20130425,11:45,12715.30,12619.20,True,True,True,False,12755.80,40.50,12611.50,-103.80,12611.50,7.70,12755.80,-136.60,12682.65,-32.65,-63.45
20130426,11:45,12679.90,12520.40,False,True,False,True,12679.90,0.00,12679.90,0.00,12470.00,50.40,12679.20,-158.80,12535.25,-144.65,-14.85
20130429,11:45,12581.85,12508.40,True,False,True,False,12661.25,79.40,12525.85,-56.00,12508.40,0.00,12508.40,0.00,12593.90,12.05,-85.50
20130430,11:45,12658.60,12455.00,False,True,False,True,12658.60,0.00,12658.60,0.00,12402.15,52.85,12581.70,-126.70,12550.65,-107.95,-95.65
20130502,11:45,12769.35,12552.85,True,False,True,False,12783.30,13.95,12698.05,-71.30,12552.85,0.00,12552.85,0.00,12703.15,-66.20,-150.30
20130503,11:45,12676.95,12392.30,False,True,False,True,12676.95,0.00,12676.95,0.00,12364.70,27.60,12596.30,-204.00,12386.35,-290.60,5.95
20130506,11:45,12362.50,12188.30,True,False,True,False,12430.25,67.75,12254.40,-108.10,12188.30,0.00,12188.30,0.00,12424.30,61.80,-236.00
20130507,11:45,12546.10,12422.90,True,False,True,False,12649.45,103.35,12471.75,-74.35,12422.90,0.00,12422.90,0.00,12627.05,80.95,-204.15
20130508,11:45,12694.40,12564.35,False,True,False,True,12694.40,0.00,12694.40,0.00,12514.70,49.65,12668.00,-103.65,12658.45,-35.95,-94.10
20130509,11:45,12680.20,12541.80,True,False,True,False,12718.90,38.70,12560.25,-119.95,12541.80,0.00,12541.80,0.00,12613.70,-66.50,-71.90
20130510,11:45,12691.50,12595.80,True,False,True,False,12783.05,91.55,12621.65,-69.85,12595.80,0.00,12595.80,0.00,12747.20,55.70,-151.40
20130511,11:45,12778.50,12730.35,True,False,True,False,12811.25,32.75,12750.95,-27.55,12730.35,0.00,12730.35,0.00,12780.15,1.65,-49.80
20130513,11:45,12865.35,12725.50,False,True,False,True,12865.35,0.00,12865.35,0.00,12546.25,179.25,12812.45,-86.95,12556.45,-308.90,169.05
20130514,11:45,12662.15,12523.50,True,True,True,False,12698.35,36.20,12516.10,-146.05,12516.10,7.40,12698.35,-174.85,12578.50,-83.65,-55.00
20130515,11:45,12923.65,12656.05,True,False,True,False,13099.35,175.70,12908.85,-14.80,12656.05,0.00,12656.05,0.00,13080.50,156.85,-424.45
20130516,11:45,13281.80,13037.50,False,False,False,False,13281.80,0.00,13281.80,0.00,13037.50,0.00,13037.50,0.00,13245.00,-36.80,-207.50
20130517,11:45,13238.85,13116.85,True,False,True,False,13355.10,116.25,13177.50,-61.35,13116.85,0.00,13116.85,0.00,13298.15,59.30,-181.30
20130520,11:45,13414.30,13282.85,False,True,False,True,13414.30,0.00,13414.30,0.00,13150.30,132.55,13332.65,-49.80,13193.75,-220.55,89.10
20130521,11:45,13232.55,13076.15,True,True,True,True,13268.25,35.70,13038.00,-194.55,13038.00,38.15,13268.25,-192.10,13061.55,-171.00,14.60
20130522,11:45,13175.65,13064.50,False,True,False,True,13175.65,0.00,13175.65,0.00,12932.20,132.30,13120.95,-56.45,13033.85,-141.80,30.65
20130523,11:45,12944.00,12649.05,False,True,False,True,12944.00,0.00,12944.00,0.00,12594.90,54.15,12774.55,-125.50,12653.60,-290.40,-4.55
20130524,11:45,12766.05,12582.50,True,False,True,False,12828.60,62.55,12715.35,-50.70,12582.50,0.00,12582.50,0.00,12790.95,24.90,-208.45
20130527,11:45,12889.90,12735.05,True,False,True,False,13014.75,124.85,12819.40,-70.50,12735.05,0.00,12735.05,0.00,12931.80,41.90,-196.75
20130528,11:45,12999.90,12872.90,True,False,True,False,13016.45,16.55,12904.85,-95.05,12872.90,0.00,12872.90,0.00,12936.20,-63.70,-63.30
20130529,11:45,12929.00,12797.90,False,True,False,True,12929.00,0.00,12929.00,0.00,12773.40,24.50,12878.00,-80.10,12843.45,-85.55,-45.55
20130530,11:45,12824.15,12721.45,True,False,True,False,12829.55,5.40,12722.85,-101.30,12721.45,0.00,12721.45,0.00,12793.15,-31.00,-71.70
20130531,11:45,12760.45,12593.15,False,True,False,True,12760.45,0.00,12760.45,0.00,12453.15,140.00,12651.65,-58.50,12477.75,-282.70,115.40
20130603,11:45,12499.85,12364.15,False,True,False,True,12499.85,0.00,12499.85,0.00,12323.60,40.55,12441.50,-77.35,12394.05,-105.80,-29.90
20130604,11:45,12520.55,12391.00,False,True,False,True,12520.55,0.00,12520.55,0.00,12252.40,138.60,12499.85,-108.85,12272.70,-247.85,118.30
20130605,11:45,12326.40,12200.30,True,True,True,False,12347.30,20.90,12196.75,-129.65,12196.75,3.55,12347.30,-147.00,12291.40,-35.00,-91.10
20130606,11:45,12279.10,12184.05,True,False,True,False,12475.05,195.95,12237.45,-41.65,12184.05,0.00,12184.05,0.00,12395.40,116.30,-211.35
20130607,11:45,12442.40,12311.60,True,True,True,True,12488.60,46.20,12209.25,-233.15,12209.25,102.35,12488.60,-177.00,12238.70,-203.70,72.90
20130610,11:45,12363.80,12120.80,False,True,False,True,12363.80,0.00,12363.80,0.00,12017.90,102.90,12219.10,-98.30,12122.40,-241.40,-1.60
20130611,11:45,12031.90,11878.95,False,True,False,True,12031.90,0.00,12031.90,0.00,11795.45,83.50,11944.35,-65.40,11812.00,-219.90,66.95
20130612,11:45,11874.05,11732.35,True,False,True,False,11899.05,25.00,11750.35,-123.70,11732.35,0.00,11732.35,0.00,11824.20,-49.85,-91.85
20130613,11:45,11793.30,11656.90,False,False,False,False,11793.30,0.00,11793.30,0.00,11656.90,0.00,11656.90,0.00,11678.90,-114.40,-22.00
20130614,11:45,11873.30,11803.80,True,False,True,False,11947.35,74.05,11821.80,-51.50,11803.80,0.00,11803.80,0.00,11913.65,40.35,-109.85
20130617,11:45,11929.20,11735.25,True,False,True,False,11990.40,61.20,11839.75,-89.45,11735.25,0.00,11735.25,0.00,11984.05,54.85,-248.80
20130618,11:45,11939.65,11864.70,True,True,True,True,11950.95,11.30,11795.20,-144.45,11795.20,69.50,11950.95,-86.25,11831.15,-108.50,33.55
20130619,11:45,11829.90,11738.70,True,False,True,False,11867.20,37.30,11771.85,-58.05,11738.70,0.00,11738.70,0.00,11852.45,22.55,-113.75
20130620,11:45,11650.30,11465.35,False,True,False,True,11650.30,0.00,11650.30,0.00,11356.05,109.30,11475.05,-9.70,11359.40,-290.90,105.95
20130621,11:45,11368.00,11245.70,True,True,True,True,11420.25,52.25,11210.75,-157.25,11210.75,34.95,11420.25,-174.55,11346.45,-21.55,-100.75
20130624,11:45,11275.40,11163.30,False,True,False,True,11275.40,0.00,11275.40,0.00,11134.20,29.10,11247.15,-83.85,11195.05,-80.35,-31.75
20130625,11:45,11213.55,11107.80,True,False,True,False,11325.50,111.95,11151.15,-62.40,11107.80,0.00,11107.80,0.00,11168.00,-45.55,-60.20
